company,source,author,title,description,url,published_at,content,cleaned_content,date,vader_sentiment_label,vader_sentiment_score,finbert_sentiment_label,finbert_sentiment_score
Pfizer,Newsbreak.com,Ellie Quinlan Houghtaling,Stock Market Tanks as Trump Unveils Nightmare Cabinet Picks,Donald Trump’s controversial picks for his upcoming Cabinet have rattled right past the American public and on to damaging Wall Street. In the wake of Trump’s decision to tap vaccine foe Robert F. Kennedy Jr. to run the Department of Health and Human Services…,https://www.newsbreak.com/share/3676224985864-stock-market-tanks-as-trump-unveils-nightmare-cabinet-picks?s=a7&amp;share_destination_id=MjMyNTYwMzY5LTE3MzE3MDM4NDk2ODE%3D&amp;pd=0FjnZhfo&amp;hl=en_US&amp;send_time=1731703849&amp;actBtn=bottomBar&amp;_f=app_share&amp;trans_data=%7B%22platform%22%3A1%2C%22cv%22%3A%2224.46.0%22%2C%22languages%22%3A%22en%22%7D&amp;sep=ns_local_strategy_24q4_exp-v11%2Cns_foryou_rank_exp_24q4-control%2Cns_foryou_blend_exp_24q4-v9%2Cns_pushv1-v8%2Cns_foryou_model_exp_24q4-v8%2Cns_foryou_recall_exp_24q4-v9,2024-11-15 17:59:20+00:00,"Donald Trumps controversial picks for his upcoming Cabinet have rattled right past the American public and on to damaging Wall Street. 
 In the wake of Trumps decision to tap vaccine foe Robert F. K… [+2660 chars]",donald trumps controversial picks upcoming cabinet rattled right past american public damaging wall street wake trumps decision tap vaccine foe robert k chars,2024-11-15,negative,-0.7906,negative,0.9998524188995361
Pfizer,Newsbreak.com,Ellie Quinlan Houghtaling,Stock Market Tanks as Trump Unveils Nightmare Cabinet Picks,Donald Trump’s controversial picks for his upcoming Cabinet have rattled right past the American public and on to damaging Wall Street. In the wake of Trump’s decision to tap vaccine foe Robert F. Kennedy Jr. to run the Department of Health and Human Services…,https://www.newsbreak.com/share/3676224985864-stock-market-tanks-as-trump-unveils-nightmare-cabinet-picks?_f=app_share&amp;pd=04MO81JH&amp;lang=en_US&amp;send_time=1731706656&amp;trans_data=%7B%22platform%22%3A0%2C%22cv%22%3A%2224.46.0.26%22%2C%22languages%22%3A%22en%22%7D&amp;sep=ns_foryou_recall_exp_24q4-v8%2Cns_foryou_model_exp_24q4-v9%2Cns_foryou_blend_exp_24q4-v5%2Cns_local_strategy_24q4_exp-holdback%2Cns_foryou_rank_exp_24q4-v4%2Cns_summary_v1-v1%2Cns_pushv1-v8&amp;s=i2,2024-11-15 17:59:20+00:00,"Donald Trumps controversial picks for his upcoming Cabinet have rattled right past the American public and on to damaging Wall Street. 
 In the wake of Trumps decision to tap vaccine foe Robert F. K… [+2660 chars]",donald trumps controversial picks upcoming cabinet rattled right past american public damaging wall street wake trumps decision tap vaccine foe robert k chars,2024-11-15,negative,-0.7906,negative,0.9998524188995361
Moderna,Mercola.com,Dr. Mercola,The Most Devastating COVID Report So Far,"The U.S. House of Representatives Energy and Commerce committee released an assessment of the U.S. Department of Health and Human Services’ (HHS) COVID-19 public health campaign, revealing it was fraught with miscalculations that set the stage for widespread …",https://articles.mercola.com/sites/articles/archive/2024/11/20/hhs-we-can-do-this-covid-campaign.aspx,2024-11-20 00:00:00+00:00,"Mercola proudly supports these charities and organizations. View All 
Disclaimer: The entire contents of this website are based upon the opinions of Dr. Mercola, unless otherwise noted. Individual a… [+1007 chars]",mercola proudly supports charities organizations view disclaimer entire contents website based upon opinions dr mercola unless otherwise noted individual chars,2024-11-20,positive,0.8519,neutral,0.0
Moderna,Activistpost.com,Activist Post,Gattaca’s Warning against Vaccine Passports,"By Bert Olivier Gattaca, the 1997 dystopian science fiction film by Andrew Niccol,was prescient. It anticipated the inauguration of a newly class-stratified society based on...
Gattaca’s Warning against Vaccine Passports",https://activistpost.com/2024/11/gattacas-warning-against-vaccine-passports.html,2024-11-19 23:12:10+00:00,"By Bert Olivier
Gattaca, the 1997 dystopian science fiction film by Andrew Niccol,was prescient. It anticipated the inauguration of a newly class-stratified society based on genetics, the manipulati… [+9637 chars]",bert olivier gattaca dystopian science fiction film andrew niccol prescient anticipated inauguration newly class stratified society based genetics manipulati chars,2024-11-19,neutral,0.0,neutral,0.0
Moderna,The Daily Caller,Jake Smith,‘Everything Has Changed Now’: Biden Spends Last Months In Office Gambling Risk Of Nuclear War With Russia,President Joe Biden may just have made his biggest escalatory gamble yet in the years-long Russia-Ukraine war.,https://dailycaller.com/2024/11/19/joe-biden-risks-escalating-russia-ukraine-war-us-missiles/,2024-11-19 20:35:56+00:00,"President Joe Biden may just have made his riskiest wager yet in the years-long Russia-Ukraine war — while incoming President Donald Trump continues to call for a swift end to the conflict.
Ukrainia… [+5986 chars]",president joe biden may made riskiest wager yet years long russia ukraine war incoming president donald trump continues call swift end conflict ukrainia chars,2024-11-19,negative,-0.7845,neutral,0.0
Moderna,GlobeNewswire,Glancy Prongay & Murray LLP,"Glancy Prongay & Murray LLP Reminds Investors of Looming Deadline in the Class Action Lawsuit Against Metagenomi, Inc. (MGX)","LOS ANGELES, Nov. 19, 2024 (GLOBE NEWSWIRE) -- Glancy Prongay & Murray LLP (“GPM”) reminds investors of the upcoming November 25, 2024 deadline to file a lead plaintiff motion in the class action filed on behalf of investors who purchased or otherwise acquire…",https://www.globenewswire.com/news-release/2024/11/19/2983937/34548/en/Glancy-Prongay-Murray-LLP-Reminds-Investors-of-Looming-Deadline-in-the-Class-Action-Lawsuit-Against-Metagenomi-Inc-MGX.html,2024-11-19 18:33:00+00:00,"LOS ANGELES, Nov. 19, 2024 (GLOBE NEWSWIRE) -- Glancy Prongay &amp; Murray LLP (GPM) reminds investors of the upcoming November 25, 2024 deadline to file a lead plaintiff motion in the class action f… [+2938 chars]",los angeles nov globe newswire glancy prongay amp murray llp gpm reminds investors upcoming november deadline file lead plaintiff motion class action chars,2024-11-19,neutral,0.0,neutral,0.0
Moderna,GlobeNewswire,The Rosen Law Firm PA,"MGX DEADLINE: ROSEN, NATIONAL TRIAL LAWYERS, Encourages Metagenomi, Inc. Investors to Secure Counsel Before Important November 25 Deadline in Securities Class Action – MGX","NEW YORK, Nov. 19, 2024 (GLOBE NEWSWIRE) -- WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of stock of Metagenomi, Inc. (NASDAQ: MGX) pursuant and/or traceable to the Company’s initial public offering conducted between February 9 a…",https://www.globenewswire.com/news-release/2024/11/19/2983927/673/en/MGX-DEADLINE-ROSEN-NATIONAL-TRIAL-LAWYERS-Encourages-Metagenomi-Inc-Investors-to-Secure-Counsel-Before-Important-November-25-Deadline-in-Securities-Class-Action-MGX.html,2024-11-19 18:27:00+00:00,"NEW YORK, Nov. 19, 2024 (GLOBE NEWSWIRE) -- 
WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of stock of Metagenomi, Inc. (NASDAQ: MGX) pursuant and/or traceable to the Co… [+3239 chars]",new york nov globe newswire rosen law firm global investor rights law firm reminds purchasers stock metagenomi inc nasdaq mgx pursuant traceable co chars,2024-11-19,neutral,0.0,neutral,0.0
Moderna,Forbes,"Megan Poinski, Forbes Staff, 
 Megan Poinski, Forbes Staff
 https://www.forbes.com/sites/meganpoinski/",How Technology Makes The CFO’s Job More About Driving Value,"Also in the Forbes CFO newsletter: Finance departments plan for AI to drive efficiency—with fewer people, Trump stock rally slows, the fight to be Treasury secretary.",https://www.forbes.com/sites/cfo/2024/11/19/how-technology-makes-the-cfos-job-more-about-driving-value/,2024-11-19 17:18:50+00:00,"This is the published version of Forbes' CFO newsletter, which offers the latest news for chief finance officers and other leaders focused on the budget. Sign up here to get it delivered to your inbo… [+12124 chars]",published version forbes cfo newsletter offers latest news chief finance officers leaders focused budget sign get delivered inbo chars,2024-11-19,positive,0.3818,neutral,0.0
Moderna,GlobeNewswire,The Law Offices of Frank R. Cruz,"DEADLINE ALERT for MGX, POWW, and FNA: The Law Offices of Frank R. Cruz Reminds Investors of Class Actions on Behalf of Shareholders","LOS ANGELES, Nov. 19, 2024 (GLOBE NEWSWIRE) -- The Law Offices of Frank R. Cruz reminds investors that class action lawsuits have been filed on behalf of shareholders of the following publicly-traded companies.  Investors have until the deadlines listed below…",https://www.globenewswire.com/news-release/2024/11/19/2983886/0/en/DEADLINE-ALERT-for-MGX-POWW-and-FNA-The-Law-Offices-of-Frank-R-Cruz-Reminds-Investors-of-Class-Actions-on-Behalf-of-Shareholders.html,2024-11-19 17:06:00+00:00,"LOS ANGELES, Nov. 19, 2024 (GLOBE NEWSWIRE) -- The Law Offices of Frank R. Cruz reminds investors that class action lawsuits have been filed on behalf of shareholders of the following publicly-traded… [+4478 chars]",los angeles nov globe newswire law offices frank cruz reminds investors class action lawsuits filed behalf shareholders following publicly traded chars,2024-11-19,negative,-0.1531,neutral,0.0
Moderna,Investor's Business Daily,"ALLISON GATLIN, Investor's Business Daily",Medtronic Flirts With A Sell Zone After Supplier Issue Trumps Beat And Raise,"Medtronic beat quarterly expectations Tuesday, but Medtronic stock dipped near a sell zone in early trading.",https://www.investors.com/news/technology/medtronic-stock-medtronic-earnings-q2-2025/,2024-11-19 15:02:37+00:00,"Medtronic (MDT) stock slumped early Tuesday despite beating fiscal second-quarter expectations after a supplier issue impacted its cardiac ablation division.
XNOW PLAYINGHow To Buy Stocks: IBD's Fou… [+3432 chars]",medtronic mdt stock slumped early tuesday despite beating fiscal second quarter expectations supplier issue impacted cardiac ablation division xnow playinghow buy stocks ibd fou chars,2024-11-19,positive,0.357,negative,0.9989835619926453
Moderna,SiliconANGLE News,Mike Wheatley,API management company Kong raises $175M to provide connectivity for next-generation AI,"API technology startup Kong Inc. said today it has closed on a bumper $175 million late-stage round of funding, bringing its total amount raised to date to more than $346 million. Today’s Series E round, led by Tiger Global and Balderton, brings Kong’s valuat…",https://siliconangle.com/2024/11/19/api-management-company-kong-raises-175m-provide-connectivity-next-generation-ai/,2024-11-19 13:00:42+00:00,"API technology startup Kong Inc. said today it has closed on a bumper $175 million late-stage round of funding, bringing its total amount raised to date to more than $346 million.
Todays Series E ro… [+4637 chars]",api technology startup kong inc said today closed bumper million late stage round funding bringing total amount raised date million todays series ro chars,2024-11-19,neutral,0.0,neutral,0.0
Moderna,ETF Daily News,MarketBeat News,"Huntington National Bank Sells 588 Shares of Moderna, Inc. (NASDAQ:MRNA)","Huntington National Bank reduced its position in shares of Moderna, Inc. (NASDAQ:MRNA – Free Report) by 32.8% in the third quarter, according to the company in its most recent filing with the SEC. The institutional investor owned 1,204 shares of the company’s…",https://www.etfdailynews.com/2024/11/19/huntington-national-bank-sells-588-shares-of-moderna-inc-nasdaqmrna/,2024-11-19 12:46:48+00:00,"Huntington National Bank reduced its position in shares of Moderna, Inc. (NASDAQ:MRNA – Free Report) by 32.8% in the third quarter, according to the company in its most recent filing with the SEC. Th… [+5812 chars]",huntington national bank reduced position shares moderna inc nasdaq mrna free report third quarter according company recent filing sec th chars,2024-11-19,positive,0.6705,neutral,0.0
Moderna,Forbes,"Richard Nieva, Forbes Staff, 
 Richard Nieva, Forbes Staff
 https://www.forbes.com/sites/richardnieva/",The Forbes CIO Next List: 2024,"Discover Forbes' 2024 CIO Next list, featuring top Chief Information Officers and tech leaders driving transformation and digital strategy in today's tech landscape.",https://www.forbes.com/sites/richardnieva/2024/11/19/the-forbes-cio-next-list-2024/,2024-11-19 11:30:26+00:00,"Recognizing the 50 top tech leaders transforming their companies for a new era of AI.
Reported By Emma Kinery and Bella Sayegh
If the future of business is AI, then these are the people leading the… [+42704 chars]",recognizing top tech leaders transforming companies new era ai reported emma kinery bella sayegh future business ai people leading chars,2024-11-19,positive,0.2023,neutral,0.0
Moderna,Breitbart News,"Simon Kent, Simon Kent",No-Show Joe: Biden Misses G20 Hand-Holding Group Photo,President Joe Biden has 62 days left in office but it's almost as if he has checked out already. The U.S. commander in chief was nowhere to be seen Monday as he missed the traditional gathering of world leaders at the final Group of 20 (G20) summit of his pre…,https://www.breitbart.com/politics/2024/11/19/no-show-joe-biden-misses-g20-hand-holding-group-photo/,2024-11-19 10:32:24+00:00,President Joe Biden has 62 days left in office but it’s almost as if he has checked out already. The U.S. commander in chief was nowhere to be seen Monday as he missed the traditional gathering of wo… [+2493 chars],president joe biden days left office almost checked already commander chief nowhere seen monday missed traditional gathering wo chars,2024-11-19,positive,0.2235,neutral,0.0
